Datetime,Tweet Url,Text,Username,preprocessed_text,Label
2023-03-12 11:31:47+00:00,https://twitter.com/ariefbudiawan7/status/1634879857338486784,memeluk bini orang itu enak ya nies hangaaaatttt junjungan kadrun mah bejaaattt,ariefbudiawan7,memeluk bini orang enak ya nie hangaaaatttt junjungan kadrun mah bejaaattt,1
2023-03-12 10:46:37+00:00,https://twitter.com/wilarmono/status/1634868490724335617,ahok lagi ahok lagi penasaran andai ahok maju di pilpres bisa menang gitu di level daerah saja kalah,wilarmono,ahok ahok penasaran andai ahok maju pilpr menang gitu level daerah kalah,0
2023-03-12 11:37:22+00:00,https://twitter.com/proletarsusah/status/1634881263109812224,owalah wong gak kuliah yo pantes tweet nya gini goblok,proletarsusah,owalah gak kuliah yo pant tweet nya gini goblok,0
2023-03-12 16:05:43+00:00,https://twitter.com/Allcatrazz1/status/1634948796114415616,ohhhh yg bayarin ya,Allcatrazz1,ohhhh yg bayarin ya,0
2023-03-13 04:45:33+00:00,https://twitter.com/Andrikosasih/status/1635140015515897856,user nih kutambahin sengaja kusensor otak bokep kok ngomong org goblok lucunya like bawahnya berbunyi berbuatlah menurut kemampuanmu,Andrikosasih,user nih kutambahin sengaja kusensor otak bokep ngomong org goblok lucunya like bawahnya berbunyi berbuatlah kemampuanmu,1
2023-03-13 03:13:30+00:00,https://twitter.com/theo73ploRI/status/1635116849447981056,user kadalpenghianat,theo73ploRI,user kadalpenghianat,1
2023-03-13 03:51:26+00:00,https://twitter.com/MedanSoepriono/status/1635126396392710144,gerombolan babi bilang katanya pak arb pakai politik identitas islam lets check this video,MedanSoepriono,gerombolan babi bilang arb pakai politik identita islam let check thi video,0
2023-02-28 17:29:03+00:00,https://twitter.com/suleizdn/status/1630621111074582528,wkwkwmau ngundang ganjar tar acaranya mundur abis lari lari dulu ngundang pak dengomongnya mesti rekaman dulu sirik tanda tak mampuya neng,suleizdn,wkwkwmau ngundang ganjar tar acaranya mundur abi lari lari ngundang dengomongnya mesti rekaman sirik tanda mampuya neng,1
2023-02-28 22:54:22+00:00,https://twitter.com/BudimanAri12/status/1630702983142064130,presiden youtube ganjar wek,BudimanAri12,presiden youtub ganjar wek,0
2022-12-07 06:01:13+00:00,https://twitter.com/ganjar_diy/status/1600369819794145281,semua kalangan pemuda memilih pak ganjar pranowo pranowo,ganjar_diy,kalangan pemuda memilih ganjar pranowo pranowo,0
2023-02-19 15:46:53+00:00,https://twitter.com/amir_alv/status/1627333912379953152,yang pernah berjanji bakal timbul tenggelam bersama rakyat tapi akhirnya jadi pembantu jongosnya penguasa zholimapakah termasuk pengkhianat ya,amir_alv,berjanji timbul tenggelam rakyat pembantu jongosnya penguasa zholimapakah pengkhianat ya,1
2023-02-28 15:29:23+00:00,https://twitter.com/ilham_agner/status/1630590999046266882,lo fir yg muke ancur urus diri sendiri lo siapa gtu ngaca lo ganjar ajh sdh amblas bubar relawan nya nah lo lagi cuap cuap odgj lo,ilham_agner,lo fir yg muke ancur uru lo gtu ngaca lo ganjar ajh sdh ambla bubar relawan nya lo cuap cuap odgj lo,0
2023-01-09 08:35:18+00:00,https://twitter.com/AkuAtikaFaya/status/1612367396622471174,jika pks dan demokrat membelot dan itu pasti sebab ke partai itu mengusung perubahan anis akan ikut arus besar percayalah banyak pemimpin daerah yg meninggalkan partai pengusungnya dan itu sah dlm politik apalagi anies prabowo saja dihianati jgn kadalin cebong,AkuAtikaFaya,pk demokrat membelot partai mengusung perubahan ani aru percayalah pemimpin daerah yg meninggalkan partai pengusungnya sah dlm politik ani prabowo dihianati jgn kadalin cebong,1
2023-03-13 02:45:51+00:00,https://twitter.com/bakhtanizar/status/1635109890464301056,user lagi di kampungmu ya nies,bakhtanizar,user kampungmu ya nie,0
2023-03-13 03:18:53+00:00,https://twitter.com/SandiasaWayan/status/1635118202811469824,user jujur pak ali saya ga respek pada anies karena karakternya sy sangat respek sama anda yg cerdas dan pks,SandiasaWayan,user jujur ali ga respek ani karakternya sy respek yg cerda pk,1
2023-03-12 13:30:30+00:00,https://twitter.com/koecing_pasar/status/1634909733290409984,tapi faktanya kupon bansos hny diberikan kpd warga negara usa khusus gelandangan bukan pelajar imigran atau pelancong spt anies bohong kan radar kata logika menemukan artikel christopher klein di agustus dia bilang pemerintah usa tdk,koecing_pasar,faktanya kupon banso hni kpd warga negara usa khusu gelandangan pelajar imigran pelancong spt ani bohong radar logika menemukan artikel christoph klein agustu bilang pemerintah usa tdk,0
2023-03-13 00:44:24+00:00,https://twitter.com/Gr4sssss/status/1635079326160007168,kasihan bener hidup loe ngaku pribumi tapi mau dikibuli ama pengangguran gelandangan politik identitas begundal yaman,Gr4sssss,kasihan bener hidup loe ngaku pribumi dikibuli ama pengangguran gelandangan politik identita begund yaman,1
2023-02-16 22:42:09+00:00,https://twitter.com/OzzieAlisio/status/1626351254854332417,lu klik bait klik bait tapi ga gini juga maksud lu apaan mau beda orang kek apa kek judul beritanya wajib ganti ini bapak prabowo subianto adalah panutan bagi kami,OzzieAlisio,lu klik bait klik bait ga gini maksud lu beda orang kek kek judul beritanya wajib ganti prabowo subianto panutan,1
2023-02-19 17:50:02+00:00,https://twitter.com/Hramadhan17/status/1627364900946464769,pak prabowo aja sampe becanda ingin mastikan bahwa prabowo mania tidak takut dengannya capres pemilu dekade terusmajubersamaprabowo mendingprabowo dukung prabowo,Hramadhan17,prabowo aja samp becanda mastikan prabowo mania takut dengannya capr pemilu dekad terusmajubersamaprabowo mendingprabowo dukung prabowo,0
2023-01-09 06:31:55+00:00,https://twitter.com/Swarakatadotcom/status/1612336346185580545,prabowo sindir kader gerindra tak cocok dengannya cari partailain,Swarakatadotcom,prabowo sindir kader gerindra cocok dengannya cari partailain,1
2023-03-12 12:17:16+00:00,https://twitter.com/Trahbuthex007/status/1634891302776238080,sampai jembut anies ubanan gak bakalan mampu,Trahbuthex007,jembut ani ubanan gak,1
2022-12-07 05:15:24+00:00,https://twitter.com/Jurigngariwig/status/1600358290503843840,yg jelas lu gak bisa bedain fasilitas yg diberikan partai dengan yg namanya oligarki blog,Jurigngariwig,yg lu gak bedain fasilita yg partai yg namanya oligarki blog,1
2023-03-12 13:17:23+00:00,https://twitter.com/tutysusatya/status/1634906435523055617,kok gak berdarah darah sekarang,tutysusatya,gak berdarah darah,0
2023-01-09 09:39:22+00:00,https://twitter.com/Darmaji22477104/status/1612383519157936129,id begitulah cara cara yang di pakai anjing piaraan wan jembutkalau gak fitnah ya hoaxgak belajar dari pengalaman pilpres begitu massive nya fitnah dan hoax yang ditujukan untuk pak jokowi dari kubu prabowodan tuhan tidak merestui cara seperti ituprabowo tumbang,Darmaji22477104,id pakai anj piaraan wan jembutkalau gak fitnah ya hoaxgak belajar pengalaman pilpr massiv nya fitnah hoax jokowi kubu prabowodan tuhan merestui ituprabowo tumbang,1
2023-02-19 15:24:58+00:00,https://twitter.com/HenriSetiyawan/status/1627328397805490176,achmadi karena pak prabowo udah sadar beda sma lo msih gila aj cuk pekok,HenriSetiyawan,achmadi prabowo udah sadar beda sma lo msih gila aj cuk pekok,1
2023-03-12 09:38:56+00:00,https://twitter.com/muchsin9/status/1634851459278995457,gimana gak buruk harus nya lock down malah ngundang wisatawan cina gak terima saran dan usul anies krn lawan politik akhirnya lockdown juga,muchsin9,gimana gak buruk nya lock down ngundang wisatawan cina gak terima saran usul ani krn lawan politik lockdown,0
2023-03-12 12:16:27+00:00,https://twitter.com/yantanu2_08/status/1634891098249379842,orang terkaya di indonesia sampai hutang yg tak terbayar pun bisa di ikhlaskan oleh sandiuno,yantanu2_08,orang terkaya indonesia hutang yg terbayar ikhlaskan sandiuno,0
2023-03-13 00:36:59+00:00,https://twitter.com/SaputraAskha/status/1635077461800275969,sebab anis gak mingizinkan impor beras,SaputraAskha,ani gak mingizinkan impor bera,0
2023-01-09 01:36:11+00:00,https://twitter.com/yakiniku_ale/status/1612261924858912769,tau nesu kro pgn nyagub jatim tp kudu setor nek ra salah,yakiniku_ale,tau nesu kro pgn nyagub jatim tp kudu setor nek ra salah,1
2023-03-13 07:57:42+00:00,https://twitter.com/Deahasan99/status/1635188369377591296,asuuuu ini bikin ngakak,Deahasan99,asuuuu bikin ngakak,0
2023-01-09 01:13:01+00:00,https://twitter.com/nusantara_one/status/1612256092448489472,dia ragu karena pernah gunakan dana sandi pilpres lalu,nusantara_one,ragu dana sandi pilpr,1
2023-01-08 23:40:04+00:00,https://twitter.com/Hendro78500920/status/1612232700794122240,oportunis sejati pecat aja,Hendro78500920,oportuni sejati pecat aja,1
2023-03-12 12:32:42+00:00,https://twitter.com/wandi141/status/1634895186886262785,ahy mantap seperti pepo,wandi141,ahi mantap pepo,1
2022-12-07 06:01:13+00:00,https://twitter.com/ganjar_diy/status/1600369820964474882,seluruh masyarakat indonesia siap mendukung ganjar pranowo menjadi presiden ri penggemar ganjar sumatera utara pranowo,ganjar_diy,masyarakat indonesia mendukung ganjar pranowo presiden ri penggemar ganjar sumatera utara pranowo,0
2023-03-12 13:54:12+00:00,https://twitter.com/BangJiih85/status/1634915697745854467,kasar amat tuduhannya,BangJiih85,kasar tuduhannya,0
2023-03-12 23:53:47+00:00,https://twitter.com/filaes/status/1635066589480640513,sing jelas kabeh berlomba lomba untuk menarik simpati rakyat tp saya tidak terkecoh,filaes,sing kabeh berlomba lomba menarik simpati rakyat tp terkecoh,0
2023-02-19 21:56:03+00:00,https://twitter.com/jpnncom/status/1627426817064968193,hasil survei terbaru elektabilitas prabowo naik ke puncak gunung terungkap pemicunya,jpnncom,hasil survei terbaru elektabilita prabowo puncak gunung terungkap pemicunya,1
2023-03-13 04:17:50+00:00,https://twitter.com/Cakep100persen/status/1635133041051049984,user dajjal berwujud manusia,Cakep100persen,user dajjal berwujud manusia,1
2022-12-07 03:28:47+00:00,https://twitter.com/ShtdownS/status/1600331461831581697,dumdum salam nkri salam ganjar pranowo,ShtdownS,dumdum salam nkri salam ganjar pranowo,0
2022-12-07 00:02:44+00:00,https://twitter.com/Jelli_cent/status/1600279606250344450,perjuangan hooh,Jelli_cent,perjuangan hooh,0
2023-03-13 02:50:44+00:00,https://twitter.com/Fusianto/status/1635111119756075008,maklum mas keturunan imigran,Fusianto,maklum ma keturunan imigran,1
2023-03-12 16:41:12+00:00,https://twitter.com/Djimowish1/status/1634957726668455937,sehat selalu pak anies,Djimowish1,sehat ani,0
2023-03-13 05:38:12+00:00,https://twitter.com/sigitismue/status/1635153264785358850,mungkin juga bakal plongaplongomengikuti sebelumnya ajapasti aman,sigitismue,plongaplongomengikuti ajapasti aman,1
2023-03-12 16:36:42+00:00,https://twitter.com/Ekowaluyo_new/status/1634956593837260801,dia hanya menyampaikan masalah penanganan covid bukan menjelek nya bangsanya sendiri otak kamu gk nyambung org ngomong makanya di dengerin sampe selesai dasar tolol kau heang,Ekowaluyo_new,penanganan covid menjelek nya bangsanya otak gk nyambung org ngomong dengerin samp selesai dasar tolol kau heang,0
2023-01-09 03:42:07+00:00,https://twitter.com/Stopletkol/status/1612293616051027969,psisi kalo dg pak sby tetap gk mau akur pancasila dan orang cilik cuma buat bahan jualan materi politik aslinya si mpok mega mah pendendam,Stopletkol,psisi kalo dg sbi gk akur pancasila orang cilik bahan jualan materi politik aslinya si mpok mega mah pendendam,1
2023-02-28 22:35:57+00:00,https://twitter.com/OdetoMinghao/status/1630698348801040384,di otak gw om om ganteng itu kek ganjar pranowo wkwk,OdetoMinghao,otak gw om om ganteng kek ganjar pranowo wkwk,0
2023-01-09 07:27:20+00:00,https://twitter.com/ArkanaBimo/status/1612350291273461760,tentunya nih gaiss ganjar menempati urutan pertama simulasi tiga nama capres dengan elektabilitas persen elektabilitas anies persen sedangkan prabowo subianto persen pilihan kita luar biasa hebat ya prabowo lebih baik indonesia terus maju,ArkanaBimo,nih gaiss ganjar menempati urutan simulasi nama capr elektabilita persen elektabilita ani persen prabowo subianto persen pilihan hebat ya prabowo indonesia maju,0
2023-02-19 16:55:58+00:00,https://twitter.com/SukmoHarsono/status/1627351297883078661,siregarxix chm bandara hanya untuk investor dalam negeri,SukmoHarsono,siregarxix chm bandara investor negeri,0
2023-03-12 13:53:22+00:00,https://twitter.com/bolangwebberII/status/1634915489293164545,cieee bacotan yg mulai panas keluar aslinyacapslock jebol wak,bolangwebberII,cieee bacotan yg pana aslinyacapslock jebol wak,0
2023-03-12 09:04:49+00:00,https://twitter.com/ErwinRockerkids/status/1634842872234283009,cebong gak ngerti bahasa inggris kaya pemimpinnya gak punya ijasahtaunya infes to de wifi,ErwinRockerkids,cebong gak ngerti bahasa inggri kaya pemimpinnya gak ijasahtaunya inf to de wifi,1
2023-03-12 10:44:23+00:00,https://twitter.com/Srimuly85735447/status/1634867928045879297,gue jg cm sma tp ga gublugh ky elu,Srimuly85735447,gue jg cm sma tp ga gublugh ky elu,0
2022-12-06 23:55:39+00:00,https://twitter.com/catoer_ndp/status/1600277823390117890,tolong pak jgn pakai kaos mu lagi ya ganti saja pakai kaos,catoer_ndp,tolong jgn pakai kao mu ya ganti pakai kao,0
2023-02-28 23:21:33+00:00,https://twitter.com/rustrijateng/status/1630709821082304512,salam ganjar pranowo gelontorkan rp triliun bangun infrastruktur desa tribun manado,rustrijateng,salam ganjar pranowo gelontorkan rp triliun bangun infrastruktur desa tribun manado,0
2023-03-13 04:25:50+00:00,https://twitter.com/jawir69/status/1635135053549424641,wan aibon disampingnya bendera zionis israel,jawir69,wan aibon disampingnya bendera zioni israel,1
2023-03-13 03:26:50+00:00,https://twitter.com/Arif_Analyst/status/1635120203792273408,yg di tuntut kok pks ya pdip cs dan istana lah itukan pilihan kalian yg katanya ingin membereskan masalah ham masalah korupsi janji siang bolong ingin anggaran kpk makanya lain kali kalo ada org janji jgn langsung percaya kecuali emang buat nipu yg pendidikan rendah,Arif_Analyst,yg tuntut pk ya pdip cs istana itukan pilihan yg membereskan ham korupsi janji siang bolong anggaran kpk kali kalo org janji jgn langsung percaya kecuali emang nipu yg pendidikan rendah,1
2023-01-09 02:42:07+00:00,https://twitter.com/Raden_Cebong/status/1612278514367229953,shanty ppp perjuangan jogja waktunya dihabisi yg merusuh waktu disikat biang kekacauan negara mereka pengangguran rusak moral tidao menyintai negara berharap rusuh dan bisa merusak dan merampok,Raden_Cebong,shanti ppp perjuangan jogja dihabisi yg merusuh disikat biang kekacauan negara pengangguran rusak moral tidao menyintai negara berharap rusuh merusak merampok,1
2023-02-28 06:03:45+00:00,https://twitter.com/sippal85/status/1630448652450947073,emang ganjar udah deklarasi capres wong pangeran tiktokers,sippal85,emang ganjar udah deklarasi capr pangeran tiktok,1
2023-01-08 13:18:34+00:00,https://twitter.com/IdwarIdwar71/status/1612076296569511937,hayoo para tukang gonggong milik istana mana gonggongan kalian dan lain juga pak update sebuah pesan tpnpbopm pak jokowi prabowo silahkan kirimkan tni polri sebanyaknya ke papua karena kami tpnpb tidak takut,IdwarIdwar71,hayoo tukang gonggong milik istana gonggongan updat pesan tpnpbopm jokowi prabowo silahkan kirimkan tni polri sebanyaknya papua tpnpb takut,1
2023-03-13 04:34:08+00:00,https://twitter.com/Andrikosasih/status/1635137140446330881,user hahaha pendukung yohanies user suka ngebokep jg gak usah suruh tepuk kening rapiin dulu tuh koleksi bokep,Andrikosasih,user hahaha pendukung yohani user suka ngebokep jg gak suruh tepuk kene rapiin tuh koleksi bokep,1
2023-03-13 05:44:14+00:00,https://twitter.com/garjzla302/status/1635154783970660353,user hahahaha chocotimah otak elo sebenernya ada dimana masa iya minta pertanggung jawaban sama mantan gubernur ga sekalian minta tanggung jawab bpk fauzi bowo dan pak sutiyoso,garjzla302,user hahahaha chocotimah otak elo sebenernya dimana iya pertanggung mantan gubernur ga tanggung bpk fauzi bowo sutiyoso,1
2023-03-12 09:52:09+00:00,https://twitter.com/Iriandi19/status/1634854786037354496,yang bilang ekonomi meroket siapa,Iriandi19,bilang ekonomi meroket,0
2023-01-08 11:58:33+00:00,https://twitter.com/hardye76/status/1612056157841149952,ya jelas lahngapaen juga di undangpak prabowo nyapres mewakili gerindraente kader gerindra mau nyaingin ketum nyapres jugamikirrr bro,hardye76,ya lahngapaen undangpak prabowo nyapr mewakili gerindraent kader gerindra nyaingin ketum nyapr jugamikirrr bro,0
2022-12-07 05:52:45+00:00,https://twitter.com/foxpole/status/1600367689188265985,aiko gm also alo alo ini sdh capres belom kok sudah ngebet kampanye duluan,foxpole,aiko gm also alo alo sdh capr belom ngebet kampany duluan,1
